state,yr,qtr,index_nsa,index_sa,Warning
CA,2002,1,142.07,142.18,
CA,2002,2,149.61,148.40,
CA,2002,3,156.78,155.20,
CA,2002,4,161.44,161.24,
CA,2003,1,167.01,167.29,
CA,2003,2,174.63,173.23,
CA,2003,3,182.36,180.35,
CA,2003,4,191.07,190.88,
CA,2004,1,200.40,200.88,
CA,2004,2,215.16,213.37,
CA,2004,3,230.33,227.66,
CA,2004,4,239.54,239.35,
CA,2005,1,251.15,251.90,
CA,2005,2,266.95,264.68,
CA,2005,3,280.19,276.82,
CA,2005,4,283.83,283.61,
CA,2006,1,285.58,286.62,
CA,2006,2,287.03,284.57,
CA,2006,3,282.30,278.79,
CA,2006,4,273.72,273.38,
CA,2007,1,271.33,272.57,
CA,2007,2,268.36,266.05,
CA,2007,3,255.00,251.77,
CA,2007,4,233.96,233.49,
CA,2008,1,212.42,213.61,
CA,2008,2,195.41,193.74,
CA,2008,3,182.92,180.55,
CA,2008,4,170.87,170.39,
CA,2009,1,162.91,163.98,
CA,2009,2,163.14,161.75,
CA,2009,3,166.70,164.51,
CA,2009,4,167.64,167.10,
CA,2010,1,165.40,166.61,
CA,2010,2,167.38,165.91,
CA,2010,3,164.78,162.58,
CA,2010,4,159.77,159.30,
CA,2011,1,154.28,155.45,
CA,2011,2,153.65,152.17,
CA,2011,3,153.67,151.65,
CA,2011,4,152.21,151.89,
CA,2012,1,152.58,153.66,
CA,2012,2,159.74,158.07,
CA,2012,3,163.88,161.80,
CA,2012,4,169.38,169.23,
CA,2013,1,176.86,177.93,
CA,2013,2,189.77,187.64,
CA,2013,3,198.04,195.69,
CA,2013,4,199.91,199.92,
CA,2014,1,203.20,204.17,
CA,2014,2,210.04,207.62,
CA,2014,3,213.45,211.07,
CA,2014,4,214.68,214.85,
CA,2015,1,218.20,218.95,
CA,2015,2,224.64,222.04,
CA,2015,3,228.10,225.75,
CA,2015,4,230.07,230.32,
CA,2016,1,233.54,234.06,
CA,2016,2,240.77,238.04,
CA,2016,3,244.04,241.67,
CA,2016,4,245.95,246.27,
CA,2017,1,250.62,250.90,
CA,2017,2,258.87,255.96,
CA,2017,3,263.60,261.27,
CA,2017,4,265.55,265.88,
CA,2018,1,271.12,271.29,
CA,2018,2,276.68,273.45,
CA,2018,3,279.21,276.92,
CA,2018,4,278.47,278.98,
CA,2019,1,280.34,280.37,
CA,2019,2,287.67,283.99,
CA,2019,3,289.98,287.87,
CA,2019,4,290.75,291.49,
CA,2020,1,296.98,297.02,
CA,2020,2,301.91,297.51,
CA,2020,3,311.78,309.78,
CA,2020,4,324.49,325.68,
CA,2021,1,339.29,339.26,
CA,2021,2,362.58,356.70,
CA,2021,3,376.32,374.22,
CA,2021,4,387.24,388.92,
CA,2022,1,405.24,405.29,
CA,2022,2,417.58,410.32,
CA,2022,3,402.60,400.44,
CA,2022,4,393.15,395.18,
CA,2023,1,394.24,394.21,
CA,2023,2,409.85,402.52,
CA,2023,3,412.31,410.14,
CA,2023,4,413.74,415.94,
CA,2024,1,419.55,419.59,
CA,2024,2,427.11,419.44,
CA,2024,3,425.20,422.89,
CA,2024,4,422.66,424.90,
CO,1991,1,100.00,100.00,
CO,1991,2,101.15,100.36,
CO,1991,3,102.42,101.40,
CO,1991,4,103.19,103.02,
CO,1992,1,105.53,105.54,
CO,1992,2,108.78,107.93,
CO,1992,3,111.04,109.93,
CO,1992,4,113.53,113.33,
CO,1993,1,115.69,115.74,
CO,1993,2,120.28,119.31,
CO,1993,3,124.78,123.55,
CO,1993,4,128.02,127.77,
CO,1994,1,131.60,131.69,
CO,1994,2,136.56,135.44,
CO,1994,3,139.47,138.11,
CO,1994,4,140.27,139.98,
CO,1995,1,141.54,141.65,
CO,1995,2,144.55,143.32,
CO,1995,3,147.16,145.78,
CO,1995,4,147.81,147.50,
CO,1996,1,149.43,149.52,
CO,1996,2,152.67,151.35,
CO,1996,3,154.34,152.92,
CO,1996,4,155.39,155.12,
CO,1997,1,156.57,156.58,
CO,1997,2,159.57,158.17,
CO,1997,3,161.49,160.04,
CO,1997,4,162.51,162.29,
CO,1998,1,164.89,164.82,
CO,1998,2,169.08,167.57,
CO,1998,3,171.99,170.46,
CO,1998,4,174.74,174.63,
CO,1999,1,178.80,178.63,
CO,1999,2,185.23,183.54,
CO,1999,3,191.13,189.43,
CO,1999,4,193.60,193.59,
CO,2000,1,199.25,199.01,
CO,2000,2,206.01,204.10,
CO,2000,3,211.96,210.04,
CO,2000,4,215.62,215.67,
CO,2001,1,222.27,222.04,
CO,2001,2,227.68,225.53,
CO,2001,3,229.24,227.11,
CO,2001,4,228.65,228.71,
CO,2002,1,232.51,232.42,
CO,2002,2,235.60,233.27,
CO,2002,3,238.03,235.78,
CO,2002,4,237.91,237.89,
CO,2003,1,238.53,238.68,
CO,2003,2,241.63,239.12,
CO,2003,3,242.85,240.55,
CO,2003,4,242.62,242.42,
CO,2004,1,244.13,244.64,
CO,2004,2,251.28,248.49,
CO,2004,3,253.91,251.46,
CO,2004,4,252.89,252.54,
CO,2005,1,256.38,257.39,
CO,2005,2,262.75,259.53,
CO,2005,3,265.52,262.83,
CO,2005,4,267.91,267.58,
CO,2006,1,267.93,269.37,
CO,2006,2,273.55,269.87,
CO,2006,3,273.45,270.53,
CO,2006,4,273.79,273.64,
CO,2007,1,271.10,272.85,
CO,2007,2,277.04,272.97,
CO,2007,3,274.86,271.81,
CO,2007,4,267.47,267.49,
CO,2008,1,261.75,263.67,
CO,2008,2,266.73,262.65,
CO,2008,3,262.53,259.36,
CO,2008,4,253.72,253.90,
CO,2009,1,257.29,259.50,
CO,2009,2,263.78,259.51,
CO,2009,3,263.30,259.86,
CO,2009,4,259.14,259.50,
CO,2010,1,257.35,259.89,
CO,2010,2,260.80,256.35,
CO,2010,3,254.68,251.07,
CO,2010,4,252.90,253.50,
CO,2011,1,245.74,248.42,
CO,2011,2,249.26,244.67,
CO,2011,3,250.99,247.40,
CO,2011,4,246.59,247.41,
CO,2012,1,246.20,248.90,
CO,2012,2,263.13,258.05,
CO,2012,3,267.51,263.60,
CO,2012,4,267.49,268.88,
CO,2013,1,270.31,273.02,
CO,2013,2,287.22,281.36,
CO,2013,3,290.86,286.79,
CO,2013,4,289.20,291.30,
CO,2014,1,294.24,296.55,
CO,2014,2,307.82,301.34,
CO,2014,3,311.01,306.99,
CO,2014,4,314.63,317.60,
CO,2015,1,327.12,328.65,
CO,2015,2,342.68,335.39,
CO,2015,3,348.99,345.13,
CO,2015,4,347.12,350.77,
CO,2016,1,359.54,360.14,
CO,2016,2,376.70,368.84,
CO,2016,3,382.38,378.74,
CO,2016,4,383.80,388.06,
CO,2017,1,395.88,395.53,
CO,2017,2,413.76,405.43,
CO,2017,3,415.56,412.17,
CO,2017,4,418.71,423.17,
CO,2018,1,436.76,435.91,
CO,2018,2,450.00,441.02,
CO,2018,3,450.31,447.08,
CO,2018,4,447.00,451.70,
CO,2019,1,456.90,455.67,
CO,2019,2,473.85,464.34,
CO,2019,3,474.16,471.12,
CO,2019,4,474.63,479.48,
CO,2020,1,488.82,487.65,
CO,2020,2,498.43,488.12,
CO,2020,3,511.55,508.29,
CO,2020,4,526.26,531.84,
CO,2021,1,553.13,552.00,
CO,2021,2,596.61,583.95,
CO,2021,3,615.61,611.44,
CO,2021,4,622.35,629.10,
CO,2022,1,669.27,668.68,
CO,2022,2,697.82,682.44,
CO,2022,3,668.92,663.95,
CO,2022,4,656.25,663.78,
CO,2023,1,660.67,660.49,
CO,2023,2,681.70,666.32,
CO,2023,3,686.13,680.72,
CO,2023,4,676.03,683.90,
CO,2024,1,684.83,685.10,
CO,2024,2,704.40,688.39,
CO,2024,3,697.30,691.47,
CO,2024,4,688.65,696.73,
CT,1991,1,100.00,100.00,
CT,1991,2,97.87,98.05,
CT,1991,3,97.04,96.19,
CT,1991,4,96.55,95.85,
CT,1992,1,97.38,97.46,
CT,1992,2,95.24,95.39,
CT,1992,3,95.20,94.29,
CT,1992,4,96.04,95.35,
CT,1993,1,92.34,92.57,
CT,1993,2,91.56,91.61,
CT,1993,3,92.39,91.38,
CT,1993,4,91.75,91.19,
CT,1994,1,91.05,91.44,
CT,1994,2,91.72,91.60,
CT,1994,3,92.55,91.44,
CT,1994,4,91.69,91.27,
CT,1995,1,90.04,90.57,
CT,1995,2,90.64,90.29,
CT,1995,3,91.70,90.57,
CT,1995,4,90.92,90.67,
CT,1996,1,90.48,91.08,
CT,1996,2,91.79,91.20,
CT,1996,3,91.73,90.64,
CT,1996,4,90.57,90.43,
CT,1997,1,90.43,91.07,
CT,1997,2,92.57,91.83,
CT,1997,3,93.37,92.28,
CT,1997,4,93.29,93.22,
CT,1998,1,93.22,93.88,
CT,1998,2,96.21,95.36,
CT,1998,3,98.35,97.21,
CT,1998,4,99.28,99.26,
CT,1999,1,100.91,101.61,
CT,1999,2,104.28,103.38,
CT,1999,3,106.73,105.42,
CT,1999,4,107.64,107.62,
CT,2000,1,109.51,110.34,
CT,2000,2,114.25,113.26,
CT,2000,3,116.14,114.66,
CT,2000,4,117.45,117.40,
CT,2001,1,119.31,120.34,
CT,2001,2,124.33,123.29,
CT,2001,3,128.49,126.74,
CT,2001,4,129.47,129.32,
CT,2002,1,131.16,132.49,
CT,2002,2,137.93,136.75,
CT,2002,3,142.67,140.63,
CT,2002,4,145.54,145.35,
CT,2003,1,147.19,148.80,
CT,2003,2,152.63,151.30,
CT,2003,3,157.51,155.14,
CT,2003,4,159.15,159.10,
CT,2004,1,161.15,162.95,
CT,2004,2,169.90,168.23,
CT,2004,3,176.45,173.76,
CT,2004,4,177.52,177.78,
CT,2005,1,180.49,182.34,
CT,2005,2,188.41,186.37,
CT,2005,3,192.84,189.96,
CT,2005,4,192.95,193.49,
CT,2006,1,193.94,195.86,
CT,2006,2,198.47,196.08,
CT,2006,3,196.30,193.46,
CT,2006,4,193.22,193.90,
CT,2007,1,194.74,196.63,
CT,2007,2,197.18,194.74,
CT,2007,3,197.12,194.29,
CT,2007,4,191.50,192.07,
CT,2008,1,186.65,188.72,
CT,2008,2,188.05,185.56,
CT,2008,3,184.48,181.83,
CT,2008,4,177.99,178.39,
CT,2009,1,173.72,175.97,
CT,2009,2,175.14,172.63,
CT,2009,3,174.49,172.02,
CT,2009,4,170.88,171.06,
CT,2010,1,166.65,169.23,
CT,2010,2,171.10,168.36,
CT,2010,3,168.10,165.73,
CT,2010,4,164.07,164.22,
CT,2011,1,160.48,163.19,
CT,2011,2,165.83,163.06,
CT,2011,3,162.94,160.48,
CT,2011,4,159.48,159.78,
CT,2012,1,155.61,158.24,
CT,2012,2,160.05,157.47,
CT,2012,3,161.09,158.33,
CT,2012,4,157.77,158.43,
CT,2013,1,156.08,158.51,
CT,2013,2,162.24,159.72,
CT,2013,3,163.41,160.46,
CT,2013,4,158.87,159.82,
CT,2014,1,159.18,161.37,
CT,2014,2,161.91,159.46,
CT,2014,3,162.85,159.99,
CT,2014,4,158.57,159.57,
CT,2015,1,158.81,160.85,
CT,2015,2,164.14,161.60,
CT,2015,3,163.51,160.90,
CT,2015,4,160.68,161.51,
CT,2016,1,159.33,161.29,
CT,2016,2,164.16,161.75,
CT,2016,3,164.32,161.80,
CT,2016,4,162.61,163.26,
CT,2017,1,161.80,163.76,
CT,2017,2,167.11,164.84,
CT,2017,3,169.30,166.64,
CT,2017,4,166.36,166.99,
CT,2018,1,166.14,168.07,
CT,2018,2,170.56,168.36,
CT,2018,3,172.30,169.61,
CT,2018,4,170.07,170.70,
CT,2019,1,169.63,171.57,
CT,2019,2,174.99,172.60,
CT,2019,3,176.50,173.84,
CT,2019,4,174.00,174.82,
CT,2020,1,176.06,178.05,
CT,2020,2,181.62,178.71,
CT,2020,3,190.60,188.01,
CT,2020,4,197.74,198.96,
CT,2021,1,204.90,207.22,
CT,2021,2,218.05,213.92,
CT,2021,3,223.71,220.90,
CT,2021,4,224.66,226.45,
CT,2022,1,232.86,235.57,
CT,2022,2,248.22,242.84,
CT,2022,3,247.30,244.54,
CT,2022,4,245.12,247.13,
CT,2023,1,250.74,253.82,
CT,2023,2,267.66,261.50,
CT,2023,3,271.59,268.80,
CT,2023,4,274.88,276.93,
CT,2024,1,276.19,279.78,
CT,2024,2,290.64,283.85,
CT,2024,3,294.66,291.77,
CT,2024,4,298.02,299.98,
DC,1991,1,100.00,100.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1991,2,99.84,98.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1991,3,96.73,94.13,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1991,4,96.63,96.85,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,1,98.25,98.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,2,99.17,97.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,3,99.90,97.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1992,4,96.54,96.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,1,91.91,91.88,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,2,96.80,95.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,3,97.54,95.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1993,4,89.67,89.60,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,1,95.05,94.99,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,2,96.10,94.49,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,3,98.74,96.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1994,4,90.32,90.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,1,90.73,90.59,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,2,87.91,86.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,3,90.32,88.07,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1995,4,93.12,93.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,1,91.20,90.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,2,93.55,92.21,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,3,93.10,90.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1996,4,95.42,95.51,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,1,86.49,86.15,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,2,95.12,93.84,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,3,91.36,89.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1997,4,93.08,93.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,1,95.34,95.00,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,2,99.15,97.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,3,105.02,102.46,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1998,4,104.80,104.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,1,105.96,105.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,2,108.74,107.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,3,116.30,113.66,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,1999,4,114.47,114.11,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,1,124.31,124.22,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,2,126.85,124.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,3,130.89,127.95,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2000,4,130.07,129.61,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,1,137.88,137.92,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,2,144.56,142.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,3,153.43,149.79,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2001,4,155.81,155.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,1,162.63,162.90,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,2,174.66,171.87,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,3,181.02,176.41,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2002,4,186.49,185.83,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,1,182.24,182.71,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,2,202.82,199.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,3,212.79,207.17,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2003,4,213.12,212.03,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,1,232.25,233.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,2,242.70,238.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,3,249.81,243.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2004,4,269.35,267.31,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,1,275.46,277.23,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,2,307.15,302.73,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,3,323.96,315.57,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2005,4,316.78,313.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,1,311.68,314.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,2,317.92,313.44,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,3,331.14,322.65,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2006,4,331.51,327.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,1,324.75,327.55,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,2,335.86,331.62,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,3,337.82,329.02,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2007,4,325.17,321.04,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,1,321.02,323.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,2,314.28,310.63,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,3,321.97,313.34,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2008,4,309.28,305.69,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,1,289.46,291.33,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,2,302.79,299.70,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,3,306.64,298.38,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2009,4,315.60,312.08,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,1,313.13,314.75,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,2,305.52,302.54,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,3,321.97,313.35,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2010,4,313.88,310.68,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,1,307.01,308.19,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,2,331.91,328.37,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,3,321.65,313.74,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2011,4,329.55,325.97,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,1,330.10,331.36,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,2,338.80,334.58,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,3,356.56,348.48,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2012,4,353.89,350.26,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC,2013,1,370.11,371.10,"* Note that this state has fewer than 15,000 transactions over the latest ten years"
