cbsa,metro_name,yr,qtr,index_nsa,index_sa
26900,"Indianapolis-Carmel-Anderson, IN",2003,3,147.95,146.72
26900,"Indianapolis-Carmel-Anderson, IN",2003,4,147.92,148.36
26900,"Indianapolis-Carmel-Anderson, IN",2004,1,147.97,149.39
26900,"Indianapolis-Carmel-Anderson, IN",2004,2,151.21,150.57
26900,"Indianapolis-Carmel-Anderson, IN",2004,3,152.78,151.22
26900,"Indianapolis-Carmel-Anderson, IN",2004,4,151.91,152.53
26900,"Indianapolis-Carmel-Anderson, IN",2005,1,150.88,152.51
26900,"Indianapolis-Carmel-Anderson, IN",2005,2,154.80,154.15
26900,"Indianapolis-Carmel-Anderson, IN",2005,3,156.79,154.69
26900,"Indianapolis-Carmel-Anderson, IN",2005,4,156.37,157.46
26900,"Indianapolis-Carmel-Anderson, IN",2006,1,154.69,156.35
26900,"Indianapolis-Carmel-Anderson, IN",2006,2,158.92,158.25
26900,"Indianapolis-Carmel-Anderson, IN",2006,3,160.44,157.91
26900,"Indianapolis-Carmel-Anderson, IN",2006,4,156.37,157.94
26900,"Indianapolis-Carmel-Anderson, IN",2007,1,156.38,157.99
26900,"Indianapolis-Carmel-Anderson, IN",2007,2,157.48,156.64
26900,"Indianapolis-Carmel-Anderson, IN",2007,3,161.48,158.83
26900,"Indianapolis-Carmel-Anderson, IN",2007,4,153.66,155.50
26900,"Indianapolis-Carmel-Anderson, IN",2008,1,153.30,154.85
26900,"Indianapolis-Carmel-Anderson, IN",2008,2,152.88,151.87
26900,"Indianapolis-Carmel-Anderson, IN",2008,3,154.98,152.52
26900,"Indianapolis-Carmel-Anderson, IN",2008,4,143.36,145.08
26900,"Indianapolis-Carmel-Anderson, IN",2009,1,147.90,149.60
26900,"Indianapolis-Carmel-Anderson, IN",2009,2,150.87,149.53
26900,"Indianapolis-Carmel-Anderson, IN",2009,3,149.73,147.58
26900,"Indianapolis-Carmel-Anderson, IN",2009,4,147.89,149.45
26900,"Indianapolis-Carmel-Anderson, IN",2010,1,150.46,152.57
26900,"Indianapolis-Carmel-Anderson, IN",2010,2,152.68,150.99
26900,"Indianapolis-Carmel-Anderson, IN",2010,3,146.23,144.30
26900,"Indianapolis-Carmel-Anderson, IN",2010,4,147.09,148.42
26900,"Indianapolis-Carmel-Anderson, IN",2011,1,141.58,143.91
26900,"Indianapolis-Carmel-Anderson, IN",2011,2,146.78,144.86
26900,"Indianapolis-Carmel-Anderson, IN",2011,3,151.45,149.63
26900,"Indianapolis-Carmel-Anderson, IN",2011,4,148.78,149.92
26900,"Indianapolis-Carmel-Anderson, IN",2012,1,143.58,146.14
26900,"Indianapolis-Carmel-Anderson, IN",2012,2,152.19,150.15
26900,"Indianapolis-Carmel-Anderson, IN",2012,3,151.20,149.36
26900,"Indianapolis-Carmel-Anderson, IN",2012,4,149.83,150.94
26900,"Indianapolis-Carmel-Anderson, IN",2013,1,151.50,154.27
26900,"Indianapolis-Carmel-Anderson, IN",2013,2,158.89,156.74
26900,"Indianapolis-Carmel-Anderson, IN",2013,3,162.24,160.26
26900,"Indianapolis-Carmel-Anderson, IN",2013,4,157.31,158.52
26900,"Indianapolis-Carmel-Anderson, IN",2014,1,159.62,162.41
26900,"Indianapolis-Carmel-Anderson, IN",2014,2,163.78,161.61
26900,"Indianapolis-Carmel-Anderson, IN",2014,3,165.09,163.17
26900,"Indianapolis-Carmel-Anderson, IN",2014,4,163.96,165.31
26900,"Indianapolis-Carmel-Anderson, IN",2015,1,165.17,167.77
26900,"Indianapolis-Carmel-Anderson, IN",2015,2,171.46,169.20
26900,"Indianapolis-Carmel-Anderson, IN",2015,3,171.16,169.48
26900,"Indianapolis-Carmel-Anderson, IN",2015,4,171.55,172.88
26900,"Indianapolis-Carmel-Anderson, IN",2016,1,171.05,173.43
26900,"Indianapolis-Carmel-Anderson, IN",2016,2,180.48,178.19
26900,"Indianapolis-Carmel-Anderson, IN",2016,3,184.12,182.61
26900,"Indianapolis-Carmel-Anderson, IN",2016,4,183.84,185.17
26900,"Indianapolis-Carmel-Anderson, IN",2017,1,183.59,185.85
26900,"Indianapolis-Carmel-Anderson, IN",2017,2,191.51,189.15
26900,"Indianapolis-Carmel-Anderson, IN",2017,3,194.50,193.16
26900,"Indianapolis-Carmel-Anderson, IN",2017,4,196.93,198.41
26900,"Indianapolis-Carmel-Anderson, IN",2018,1,201.58,203.64
26900,"Indianapolis-Carmel-Anderson, IN",2018,2,209.79,207.35
26900,"Indianapolis-Carmel-Anderson, IN",2018,3,210.66,209.28
26900,"Indianapolis-Carmel-Anderson, IN",2018,4,210.81,212.73
26900,"Indianapolis-Carmel-Anderson, IN",2019,1,215.13,216.80
26900,"Indianapolis-Carmel-Anderson, IN",2019,2,222.85,220.32
26900,"Indianapolis-Carmel-Anderson, IN",2019,3,226.98,225.53
26900,"Indianapolis-Carmel-Anderson, IN",2019,4,228.37,230.94
26900,"Indianapolis-Carmel-Anderson, IN",2020,1,234.73,236.05
26900,"Indianapolis-Carmel-Anderson, IN",2020,2,242.46,239.62
26900,"Indianapolis-Carmel-Anderson, IN",2020,3,250.59,249.07
26900,"Indianapolis-Carmel-Anderson, IN",2020,4,255.52,258.82
26900,"Indianapolis-Carmel-Anderson, IN",2021,1,267.35,268.57
26900,"Indianapolis-Carmel-Anderson, IN",2021,2,279.45,275.97
26900,"Indianapolis-Carmel-Anderson, IN",2021,3,289.47,287.76
26900,"Indianapolis-Carmel-Anderson, IN",2021,4,293.90,298.07
26900,"Indianapolis-Carmel-Anderson, IN",2022,1,309.76,311.02
26900,"Indianapolis-Carmel-Anderson, IN",2022,2,328.29,323.95
26900,"Indianapolis-Carmel-Anderson, IN",2022,3,326.44,324.52
26900,"Indianapolis-Carmel-Anderson, IN",2022,4,320.68,325.51
26900,"Indianapolis-Carmel-Anderson, IN",2023,1,328.55,329.91
26900,"Indianapolis-Carmel-Anderson, IN",2023,2,340.56,335.77
26900,"Indianapolis-Carmel-Anderson, IN",2023,3,342.65,340.67
26900,"Indianapolis-Carmel-Anderson, IN",2023,4,350.17,355.63
26900,"Indianapolis-Carmel-Anderson, IN",2024,1,346.04,347.54
26900,"Indianapolis-Carmel-Anderson, IN",2024,2,357.38,352.12
26900,"Indianapolis-Carmel-Anderson, IN",2024,3,359.04,357.06
26900,"Indianapolis-Carmel-Anderson, IN",2024,4,354.28,359.86
27260,"Jacksonville, FL",1991,1,100.00,100.00
27260,"Jacksonville, FL",1991,2,101.51,100.23
27260,"Jacksonville, FL",1991,3,102.14,100.66
27260,"Jacksonville, FL",1991,4,101.30,100.35
27260,"Jacksonville, FL",1992,1,100.14,100.08
27260,"Jacksonville, FL",1992,2,103.05,101.79
27260,"Jacksonville, FL",1992,3,103.90,102.39
27260,"Jacksonville, FL",1992,4,103.69,102.75
27260,"Jacksonville, FL",1993,1,103.93,103.79
27260,"Jacksonville, FL",1993,2,105.83,104.59
27260,"Jacksonville, FL",1993,3,106.55,105.00
27260,"Jacksonville, FL",1993,4,107.39,106.48
27260,"Jacksonville, FL",1994,1,107.04,106.75
27260,"Jacksonville, FL",1994,2,108.28,107.07
27260,"Jacksonville, FL",1994,3,109.87,108.28
27260,"Jacksonville, FL",1994,4,110.82,109.96
27260,"Jacksonville, FL",1995,1,111.11,110.66
27260,"Jacksonville, FL",1995,2,111.45,110.21
27260,"Jacksonville, FL",1995,3,113.89,112.32
27260,"Jacksonville, FL",1995,4,112.79,111.97
27260,"Jacksonville, FL",1996,1,113.97,113.40
27260,"Jacksonville, FL",1996,2,116.19,114.84
27260,"Jacksonville, FL",1996,3,117.32,115.83
27260,"Jacksonville, FL",1996,4,116.68,115.85
27260,"Jacksonville, FL",1997,1,119.61,118.98
27260,"Jacksonville, FL",1997,2,117.69,116.18
27260,"Jacksonville, FL",1997,3,121.62,120.29
27260,"Jacksonville, FL",1997,4,123.30,122.38
27260,"Jacksonville, FL",1998,1,125.58,124.89
27260,"Jacksonville, FL",1998,2,128.26,126.48
27260,"Jacksonville, FL",1998,3,128.70,127.54
27260,"Jacksonville, FL",1998,4,131.22,130.10
27260,"Jacksonville, FL",1999,1,132.46,131.73
27260,"Jacksonville, FL",1999,2,137.05,135.02
27260,"Jacksonville, FL",1999,3,137.33,136.39
27260,"Jacksonville, FL",1999,4,139.80,138.40
27260,"Jacksonville, FL",2000,1,141.18,140.42
27260,"Jacksonville, FL",2000,2,145.50,143.32
27260,"Jacksonville, FL",2000,3,147.40,146.53
27260,"Jacksonville, FL",2000,4,151.42,149.80
27260,"Jacksonville, FL",2001,1,154.28,153.43
27260,"Jacksonville, FL",2001,2,157.79,155.52
27260,"Jacksonville, FL",2001,3,159.94,158.91
27260,"Jacksonville, FL",2001,4,166.92,165.18
27260,"Jacksonville, FL",2002,1,166.68,165.68
27260,"Jacksonville, FL",2002,2,171.99,169.75
27260,"Jacksonville, FL",2002,3,172.86,171.45
27260,"Jacksonville, FL",2002,4,179.17,177.45
27260,"Jacksonville, FL",2003,1,182.95,181.80
27260,"Jacksonville, FL",2003,2,189.83,187.58
27260,"Jacksonville, FL",2003,3,194.95,192.98
27260,"Jacksonville, FL",2003,4,198.91,197.20
27260,"Jacksonville, FL",2004,1,207.00,205.70
27260,"Jacksonville, FL",2004,2,211.92,209.59
27260,"Jacksonville, FL",2004,3,221.34,218.74
27260,"Jacksonville, FL",2004,4,227.78,226.03
27260,"Jacksonville, FL",2005,1,238.93,237.34
27260,"Jacksonville, FL",2005,2,251.98,249.42
27260,"Jacksonville, FL",2005,3,266.57,263.30
27260,"Jacksonville, FL",2005,4,275.90,273.53
27260,"Jacksonville, FL",2006,1,283.81,282.23
27260,"Jacksonville, FL",2006,2,295.02,291.87
27260,"Jacksonville, FL",2006,3,301.18,297.98
27260,"Jacksonville, FL",2006,4,300.75,297.19
27260,"Jacksonville, FL",2007,1,300.40,299.46
27260,"Jacksonville, FL",2007,2,298.66,295.32
27260,"Jacksonville, FL",2007,3,291.43,288.69
27260,"Jacksonville, FL",2007,4,284.22,279.80
27260,"Jacksonville, FL",2008,1,274.47,274.81
27260,"Jacksonville, FL",2008,2,258.93,255.40
27260,"Jacksonville, FL",2008,3,243.98,242.13
27260,"Jacksonville, FL",2008,4,238.03,233.62
27260,"Jacksonville, FL",2009,1,218.82,219.72
27260,"Jacksonville, FL",2009,2,222.45,219.27
27260,"Jacksonville, FL",2009,3,212.15,210.46
27260,"Jacksonville, FL",2009,4,217.31,213.09
27260,"Jacksonville, FL",2010,1,203.26,204.54
27260,"Jacksonville, FL",2010,2,199.47,196.36
27260,"Jacksonville, FL",2010,3,198.58,196.95
27260,"Jacksonville, FL",2010,4,188.69,185.07
27260,"Jacksonville, FL",2011,1,179.89,181.08
27260,"Jacksonville, FL",2011,2,191.01,188.25
27260,"Jacksonville, FL",2011,3,184.73,182.58
27260,"Jacksonville, FL",2011,4,188.94,185.89
27260,"Jacksonville, FL",2012,1,185.20,186.40
27260,"Jacksonville, FL",2012,2,183.54,180.76
27260,"Jacksonville, FL",2012,3,193.07,190.41
27260,"Jacksonville, FL",2012,4,182.36,180.10
27260,"Jacksonville, FL",2013,1,197.77,198.67
27260,"Jacksonville, FL",2013,2,203.01,200.11
27260,"Jacksonville, FL",2013,3,207.67,204.14
27260,"Jacksonville, FL",2013,4,211.09,209.43
27260,"Jacksonville, FL",2014,1,207.62,208.17
27260,"Jacksonville, FL",2014,2,217.61,214.38
27260,"Jacksonville, FL",2014,3,225.33,221.35
27260,"Jacksonville, FL",2014,4,223.07,221.80
27260,"Jacksonville, FL",2015,1,224.41,224.77
27260,"Jacksonville, FL",2015,2,236.11,232.59
27260,"Jacksonville, FL",2015,3,238.80,234.33
27260,"Jacksonville, FL",2015,4,238.17,237.31
27260,"Jacksonville, FL",2016,1,244.92,245.18
27260,"Jacksonville, FL",2016,2,253.09,248.85
27260,"Jacksonville, FL",2016,3,259.24,254.89
27260,"Jacksonville, FL",2016,4,256.53,255.69
27260,"Jacksonville, FL",2017,1,266.17,266.06
27260,"Jacksonville, FL",2017,2,272.26,267.56
27260,"Jacksonville, FL",2017,3,278.78,274.59
27260,"Jacksonville, FL",2017,4,285.14,284.42
27260,"Jacksonville, FL",2018,1,284.93,283.99
27260,"Jacksonville, FL",2018,2,298.64,293.69
27260,"Jacksonville, FL",2018,3,302.39,298.37
27260,"Jacksonville, FL",2018,4,304.32,303.40
27260,"Jacksonville, FL",2019,1,307.87,306.43
27260,"Jacksonville, FL",2019,2,317.81,312.75
27260,"Jacksonville, FL",2019,3,315.27,311.04
27260,"Jacksonville, FL",2019,4,324.14,323.42
27260,"Jacksonville, FL",2020,1,335.07,333.33
27260,"Jacksonville, FL",2020,2,340.25,334.86
27260,"Jacksonville, FL",2020,3,348.66,343.60
27260,"Jacksonville, FL",2020,4,355.59,355.34
27260,"Jacksonville, FL",2021,1,376.88,374.89
27260,"Jacksonville, FL",2021,2,396.70,390.37
27260,"Jacksonville, FL",2021,3,429.20,422.35
27260,"Jacksonville, FL",2021,4,451.11,451.48
27260,"Jacksonville, FL",2022,1,467.94,465.49
27260,"Jacksonville, FL",2022,2,507.74,499.68
27260,"Jacksonville, FL",2022,3,512.66,504.03
27260,"Jacksonville, FL",2022,4,496.90,497.27
27260,"Jacksonville, FL",2023,1,504.31,502.34
27260,"Jacksonville, FL",2023,2,523.82,515.08
27260,"Jacksonville, FL",2023,3,535.28,526.29
27260,"Jacksonville, FL",2023,4,523.69,523.69
27260,"Jacksonville, FL",2024,1,529.24,527.89
27260,"Jacksonville, FL",2024,2,533.55,524.25
27260,"Jacksonville, FL",2024,3,530.53,521.87
27260,"Jacksonville, FL",2024,4,541.56,541.14
28140,"Kansas City, MO-KS",1991,1,100.00,100.00
28140,"Kansas City, MO-KS",1991,2,100.38,100.08
28140,"Kansas City, MO-KS",1991,3,99.71,99.18
28140,"Kansas City, MO-KS",1991,4,101.49,101.18
28140,"Kansas City, MO-KS",1992,1,100.97,100.97
28140,"Kansas City, MO-KS",1992,2,101.92,101.61
28140,"Kansas City, MO-KS",1992,3,102.78,102.20
28140,"Kansas City, MO-KS",1992,4,103.75,103.48
28140,"Kansas City, MO-KS",1993,1,103.80,103.79
28140,"Kansas City, MO-KS",1993,2,104.75,104.45
28140,"Kansas City, MO-KS",1993,3,106.79,106.15
28140,"Kansas City, MO-KS",1993,4,107.78,107.53
28140,"Kansas City, MO-KS",1994,1,109.46,109.44
28140,"Kansas City, MO-KS",1994,2,111.66,111.34
28140,"Kansas City, MO-KS",1994,3,112.50,111.78
28140,"Kansas City, MO-KS",1994,4,112.76,112.53
28140,"Kansas City, MO-KS",1995,1,113.76,113.78
28140,"Kansas City, MO-KS",1995,2,115.28,114.90
28140,"Kansas City, MO-KS",1995,3,117.63,116.92
28140,"Kansas City, MO-KS",1995,4,117.98,117.69
28140,"Kansas City, MO-KS",1996,1,119.43,119.55
28140,"Kansas City, MO-KS",1996,2,120.78,120.27
28140,"Kansas City, MO-KS",1996,3,123.02,122.32
28140,"Kansas City, MO-KS",1996,4,124.15,123.84
28140,"Kansas City, MO-KS",1997,1,125.16,125.37
28140,"Kansas City, MO-KS",1997,2,127.30,126.64
28140,"Kansas City, MO-KS",1997,3,128.29,127.60
28140,"Kansas City, MO-KS",1997,4,130.41,130.09
28140,"Kansas City, MO-KS",1998,1,130.64,130.91
28140,"Kansas City, MO-KS",1998,2,134.44,133.65
28140,"Kansas City, MO-KS",1998,3,136.30,135.58
28140,"Kansas City, MO-KS",1998,4,139.42,139.12
28140,"Kansas City, MO-KS",1999,1,140.51,140.83
28140,"Kansas City, MO-KS",1999,2,144.98,144.06
28140,"Kansas City, MO-KS",1999,3,146.81,146.01
28140,"Kansas City, MO-KS",1999,4,147.47,147.24
28140,"Kansas City, MO-KS",2000,1,150.74,151.06
28140,"Kansas City, MO-KS",2000,2,154.01,153.02
28140,"Kansas City, MO-KS",2000,3,155.89,154.97
28140,"Kansas City, MO-KS",2000,4,156.39,156.27
28140,"Kansas City, MO-KS",2001,1,158.50,158.77
28140,"Kansas City, MO-KS",2001,2,161.33,160.32
28140,"Kansas City, MO-KS",2001,3,164.43,163.40
28140,"Kansas City, MO-KS",2001,4,166.54,166.48
28140,"Kansas City, MO-KS",2002,1,165.60,165.87
28140,"Kansas City, MO-KS",2002,2,169.85,168.76
28140,"Kansas City, MO-KS",2002,3,171.96,170.89
28140,"Kansas City, MO-KS",2002,4,172.21,172.09
28140,"Kansas City, MO-KS",2003,1,174.54,174.97
28140,"Kansas City, MO-KS",2003,2,177.73,176.48
28140,"Kansas City, MO-KS",2003,3,179.12,178.02
28140,"Kansas City, MO-KS",2003,4,180.84,180.61
28140,"Kansas City, MO-KS",2004,1,182.02,182.75
28140,"Kansas City, MO-KS",2004,2,185.85,184.41
28140,"Kansas City, MO-KS",2004,3,187.07,185.80
28140,"Kansas City, MO-KS",2004,4,188.35,188.06
28140,"Kansas City, MO-KS",2005,1,188.81,189.97
28140,"Kansas City, MO-KS",2005,2,193.71,192.05
28140,"Kansas City, MO-KS",2005,3,194.27,192.65
28140,"Kansas City, MO-KS",2005,4,195.40,195.16
28140,"Kansas City, MO-KS",2006,1,198.31,199.98
28140,"Kansas City, MO-KS",2006,2,198.09,196.23
28140,"Kansas City, MO-KS",2006,3,200.28,198.20
28140,"Kansas City, MO-KS",2006,4,199.98,199.84
28140,"Kansas City, MO-KS",2007,1,197.66,199.86
28140,"Kansas City, MO-KS",2007,2,201.65,199.53
28140,"Kansas City, MO-KS",2007,3,202.19,199.67
28140,"Kansas City, MO-KS",2007,4,194.80,194.80
28140,"Kansas City, MO-KS",2008,1,187.95,190.56
28140,"Kansas City, MO-KS",2008,2,190.96,188.67
28140,"Kansas City, MO-KS",2008,3,189.05,186.30
28140,"Kansas City, MO-KS",2008,4,183.54,183.79
28140,"Kansas City, MO-KS",2009,1,180.90,183.78
28140,"Kansas City, MO-KS",2009,2,183.51,181.14
28140,"Kansas City, MO-KS",2009,3,183.12,179.98
28140,"Kansas City, MO-KS",2009,4,180.35,180.95
28140,"Kansas City, MO-KS",2010,1,169.85,172.84
28140,"Kansas City, MO-KS",2010,2,182.86,180.33
28140,"Kansas City, MO-KS",2010,3,173.84,170.45
28140,"Kansas City, MO-KS",2010,4,166.26,167.12
28140,"Kansas City, MO-KS",2011,1,160.64,163.72
28140,"Kansas City, MO-KS",2011,2,167.38,164.92
28140,"Kansas City, MO-KS",2011,3,167.76,164.11
28140,"Kansas City, MO-KS",2011,4,164.51,165.61
28140,"Kansas City, MO-KS",2012,1,167.31,170.84
28140,"Kansas City, MO-KS",2012,2,171.09,168.33
28140,"Kansas City, MO-KS",2012,3,179.04,174.93
28140,"Kansas City, MO-KS",2012,4,172.92,174.29
28140,"Kansas City, MO-KS",2013,1,171.73,175.47
28140,"Kansas City, MO-KS",2013,2,182.17,179.10
28140,"Kansas City, MO-KS",2013,3,184.88,180.60
28140,"Kansas City, MO-KS",2013,4,180.03,181.52
28140,"Kansas City, MO-KS",2014,1,178.17,182.07
28140,"Kansas City, MO-KS",2014,2,190.08,186.69
28140,"Kansas City, MO-KS",2014,3,193.69,189.54
28140,"Kansas City, MO-KS",2014,4,189.97,191.44
28140,"Kansas City, MO-KS",2015,1,188.79,192.69
28140,"Kansas City, MO-KS",2015,2,201.42,197.73
28140,"Kansas City, MO-KS",2015,3,202.65,198.88
28140,"Kansas City, MO-KS",2015,4,201.65,202.97
28140,"Kansas City, MO-KS",2016,1,203.46,207.30
28140,"Kansas City, MO-KS",2016,2,214.33,210.32
28140,"Kansas City, MO-KS",2016,3,218.64,215.34
28140,"Kansas City, MO-KS",2016,4,219.56,220.79
28140,"Kansas City, MO-KS",2017,1,219.92,223.38
28140,"Kansas City, MO-KS",2017,2,231.49,227.36
28140,"Kansas City, MO-KS",2017,3,235.19,232.23
28140,"Kansas City, MO-KS",2017,4,234.82,236.05
28140,"Kansas City, MO-KS",2018,1,239.74,242.88
28140,"Kansas City, MO-KS",2018,2,249.43,245.01
28140,"Kansas City, MO-KS",2018,3,251.21,248.57
28140,"Kansas City, MO-KS",2018,4,253.01,254.47
28140,"Kansas City, MO-KS",2019,1,254.09,256.88
28140,"Kansas City, MO-KS",2019,2,264.36,259.48
28140,"Kansas City, MO-KS",2019,3,265.94,263.57
28140,"Kansas City, MO-KS",2019,4,271.37,273.23
28140,"Kansas City, MO-KS",2020,1,272.34,275.08
28140,"Kansas City, MO-KS",2020,2,287.45,281.63
28140,"Kansas City, MO-KS",2020,3,296.42,294.10
28140,"Kansas City, MO-KS",2020,4,301.17,303.70
28140,"Kansas City, MO-KS",2021,1,313.76,316.74
28140,"Kansas City, MO-KS",2021,2,334.58,327.31
28140,"Kansas City, MO-KS",2021,3,338.32,335.66
28140,"Kansas City, MO-KS",2021,4,342.58,346.08
28140,"Kansas City, MO-KS",2022,1,364.75,368.20
28140,"Kansas City, MO-KS",2022,2,381.89,373.17
28140,"Kansas City, MO-KS",2022,3,376.44,373.24
28140,"Kansas City, MO-KS",2022,4,373.49,377.96
28140,"Kansas City, MO-KS",2023,1,378.97,382.48
28140,"Kansas City, MO-KS",2023,2,404.57,395.17
28140,"Kansas City, MO-KS",2023,3,408.52,404.70
28140,"Kansas City, MO-KS",2023,4,405.70,410.98
28140,"Kansas City, MO-KS",2024,1,412.01,415.87
28140,"Kansas City, MO-KS",2024,2,426.88,416.95
28140,"Kansas City, MO-KS",2024,3,427.64,423.32
28140,"Kansas City, MO-KS",2024,4,419.08,424.71
28940,"Knoxville, TN",1991,1,100.00,100.00
28940,"Knoxville, TN",1991,2,100.02,99.20
28940,"Knoxville, TN",1991,3,99.78,99.13
28940,"Knoxville, TN",1991,4,103.91,102.92
28940,"Knoxville, TN",1992,1,102.62,102.60
28940,"Knoxville, TN",1992,2,103.82,103.00
28940,"Knoxville, TN",1992,3,105.43,104.64
28940,"Knoxville, TN",1992,4,106.66,105.74
28940,"Knoxville, TN",1993,1,105.51,105.49
28940,"Knoxville, TN",1993,2,109.12,108.26
28940,"Knoxville, TN",1993,3,109.21,108.24
28940,"Knoxville, TN",1993,4,111.02,110.25
28940,"Knoxville, TN",1994,1,112.79,112.76
28940,"Knoxville, TN",1994,2,113.90,112.92
28940,"Knoxville, TN",1994,3,115.40,114.28
28940,"Knoxville, TN",1994,4,114.93,114.34
28940,"Knoxville, TN",1995,1,115.59,115.47
28940,"Knoxville, TN",1995,2,117.56,116.50
28940,"Knoxville, TN",1995,3,120.23,119.08
28940,"Knoxville, TN",1995,4,118.86,118.39
28940,"Knoxville, TN",1996,1,119.12,118.85
28940,"Knoxville, TN",1996,2,122.16,121.01
28940,"Knoxville, TN",1996,3,123.74,122.72
28940,"Knoxville, TN",1996,4,123.43,122.95
28940,"Knoxville, TN",1997,1,124.57,124.13
28940,"Knoxville, TN",1997,2,125.61,124.41
28940,"Knoxville, TN",1997,3,124.58,123.78
28940,"Knoxville, TN",1997,4,126.21,125.63
28940,"Knoxville, TN",1998,1,126.93,126.36
28940,"Knoxville, TN",1998,2,128.13,126.88
28940,"Knoxville, TN",1998,3,127.85,127.28
28940,"Knoxville, TN",1998,4,129.72,129.00
28940,"Knoxville, TN",1999,1,131.57,130.87
28940,"Knoxville, TN",1999,2,131.66,130.39
28940,"Knoxville, TN",1999,3,132.74,132.30
28940,"Knoxville, TN",1999,4,134.29,133.42
28940,"Knoxville, TN",2000,1,135.38,134.65
28940,"Knoxville, TN",2000,2,136.85,135.61
28940,"Knoxville, TN",2000,3,136.43,135.96
28940,"Knoxville, TN",2000,4,138.62,137.65
28940,"Knoxville, TN",2001,1,139.93,139.28
28940,"Knoxville, TN",2001,2,141.81,140.54
28940,"Knoxville, TN",2001,3,142.63,142.03
28940,"Knoxville, TN",2001,4,143.35,142.31
28940,"Knoxville, TN",2002,1,144.71,144.20
28940,"Knoxville, TN",2002,2,146.49,145.20
28940,"Knoxville, TN",2002,3,147.19,146.35
28940,"Knoxville, TN",2002,4,150.09,149.07
28940,"Knoxville, TN",2003,1,150.17,149.77
28940,"Knoxville, TN",2003,2,153.73,152.34
28940,"Knoxville, TN",2003,3,155.98,154.90
